Branch,Asset Name,Resource Category,Resource Type,Amount,Unit,Total Greenhouse Gases (t CO2-e),Billing Start date,Billing End Date,CoM or Supply Chain,Peak amount,Off-peak amount
Events Melbourne,Lease - Events Supply Alexander Gardens,Electricity,Electricity,0,kWh,0,04/01/2014 12:00:00 AM,04/30/2014 12:00:00 AM,CoM,,
Events Melbourne,Lease - Events Supply Alexander Gardens,Electricity,Electricity,0,kWh,0,05/01/2014 12:00:00 AM,05/31/2014 12:00:00 AM,CoM,,
Events Melbourne,Lease - Events Supply Alexander Gardens,Electricity,Electricity,0,kWh,0,06/01/2014 12:00:00 AM,06/30/2014 12:00:00 AM,CoM,,
Events Melbourne,Lease - Events Supply Alexander Gardens,Electricity,Electricity,0,kWh,0,02/25/2014 12:00:00 AM,02/28/2014 12:00:00 AM,CoM,,
Events Melbourne,Lease - Events Supply Alexander Gardens,Electricity,Electricity,0,kWh,0,03/01/2014 12:00:00 AM,03/31/2014 12:00:00 AM,CoM,,
Events Melbourne,Lease - Events Supply Alexander Gardens,Electricity,Electricity,0,kWh,0,04/01/2014 12:00:00 AM,04/30/2014 12:00:00 AM,CoM,,
Events Melbourne,Lease - Events Supply Alexander Gardens,Electricity,Electricity,0,kWh,0,05/01/2014 12:00:00 AM,05/31/2014 12:00:00 AM,CoM,,
Events Melbourne,Lease - Events Supply Alexander Gardens,Electricity,Electricity,0,kWh,0,06/01/2014 12:00:00 AM,06/30/2014 12:00:00 AM,CoM,,
Events Melbourne,Lease - Events Supply Alexander Gardens,Electricity,Electricity,0,kWh,0,02/25/2014 12:00:00 AM,02/28/2014 12:00:00 AM,CoM,,
Events Melbourne,Lease - Events Supply Alexander Gardens,Electricity,Electricity,0,kWh,0,03/01/2014 12:00:00 AM,03/31/2014 12:00:00 AM,CoM,,
Events Melbourne,Lease - Events Supply Alexander Gardens,Electricity,Electricity,0,kWh,0,04/01/2014 12:00:00 AM,04/30/2014 12:00:00 AM,CoM,,
Events Melbourne,Lease - Events Supply Alexander Gardens,Electricity,Electricity,0,kWh,0,05/01/2014 12:00:00 AM,05/31/2014 12:00:00 AM,CoM,,
Events Melbourne,Lease - Events Supply Alexander Gardens,Electricity,Electricity,0,kWh,0,06/01/2014 12:00:00 AM,06/30/2014 12:00:00 AM,CoM,,
Events Melbourne,Lease - Events Supply Alexander Gardens,Electricity,Electricity,0.1816438356,kWh,0.239769863,02/25/2014 12:00:00 AM,02/28/2014 12:00:00 AM,CoM,,
Events Melbourne,Lease - Events Supply Alexander Gardens,Electricity,Electricity,0.6811643836,kWh,0.8991369863,03/01/2014 12:00:00 AM,03/31/2014 12:00:00 AM,CoM,,
Events Melbourne,Lease - Events Supply Alexander Gardens,Electricity,Electricity,0,kWh,0,04/01/2014 12:00:00 AM,04/30/2014 12:00:00 AM,CoM,,
Events Melbourne,Lease - Events Supply Alexander Gardens,Electricity,Electricity,0,kWh,0,05/01/2014 12:00:00 AM,05/31/2014 12:00:00 AM,CoM,,
Events Melbourne,Lease - Events Supply Alexander Gardens,Electricity,Electricity,0,kWh,0,06/01/2014 12:00:00 AM,06/30/2014 12:00:00 AM,CoM,,
Events Melbourne,Lease - Events Supply Alexander Gardens,Electricity,Electricity,0,kWh,0,02/25/2014 12:00:00 AM,02/28/2014 12:00:00 AM,CoM,,
Events Melbourne,Lease - Events Supply Alexander Gardens,Electricity,Electricity,0,kWh,0,03/01/2014 12:00:00 AM,03/31/2014 12:00:00 AM,CoM,,
Events Melbourne,Lease - Events Supply Alexander Gardens,Electricity,Electricity,0,kWh,0,04/01/2014 12:00:00 AM,04/30/2014 12:00:00 AM,CoM,,
Events Melbourne,Lease - Events Supply Alexander Gardens,Electricity,Electricity,0,kWh,0,05/01/2014 12:00:00 AM,05/31/2014 12:00:00 AM,CoM,,
Events Melbourne,Lease - Events Supply Alexander Gardens,Electricity,Electricity,0,kWh,0,06/01/2014 12:00:00 AM,06/30/2014 12:00:00 AM,CoM,,
Events Melbourne,Lease - Events Supply Alexander Gardens,Electricity,Electricity,0,kWh,0,02/25/2014 12:00:00 AM,02/28/2014 12:00:00 AM,CoM,,
Events Melbourne,Lease - Events Supply Alexander Gardens,Electricity,Electricity,0,kWh,0,03/01/2014 12:00:00 AM,03/31/2014 12:00:00 AM,CoM,,
Events Melbourne,Lease - Events Supply Alexander Gardens,Electricity,Electricity,0,kWh,0,04/01/2014 12:00:00 AM,04/30/2014 12:00:00 AM,CoM,,
Events Melbourne,Lease - Events Supply Alexander Gardens,Electricity,Electricity,0,kWh,0,05/01/2014 12:00:00 AM,05/31/2014 12:00:00 AM,CoM,,
Events Melbourne,Lease - Events Supply Alexander Gardens,Electricity,Electricity,0,kWh,0,06/01/2014 12:00:00 AM,06/30/2014 12:00:00 AM,CoM,,
Park Services including Waterways,Irrigation Controller Sturt Street,Electricity,Electricity,293.35,kWh,387.222,11/26/2013 12:00:00 AM,12/27/2013 12:00:00 AM,CoM,293.35,0
Park Services including Waterways,Lease - Rivers Marina - Central Pier Docklands,Electricity,Electricity,9536,kWh,12591.5778723404,06/29/2013 12:00:00 AM,09/30/2013 12:00:00 AM,CoM,4523,5013
Park Services including Waterways,Lease - Rivers Marina - Central Pier Docklands,Electricity,Electricity,9800,kWh,12936,10/01/2013 12:00:00 AM,12/31/2013 12:00:00 AM,CoM,4600,5200
Park Services including Waterways,Lease - Rivers Marina - Central Pier Docklands,Electricity,Electricity,6553,kWh,8649.96,01/01/2014 12:00:00 AM,01/31/2014 12:00:00 AM,CoM,3522,3031
Park Services including Waterways,Park - Kings Domain,Electricity,Electricity,800,kWh,1068.6593406593,04/20/2013 12:00:00 AM,07/19/2013 12:00:00 AM,CoM,800,0
Park Services including Waterways,Park - Kings Domain,Electricity,Electricity,3.63,kWh,4.7916,07/20/2013 12:00:00 AM,10/18/2013 12:00:00 AM,CoM,3.63,0
Park Services including Waterways,Lease - Marina Rivers - Central Pier,Electricity,Electricity,8586,kWh,11417.9724590163,06/01/2013 12:00:00 AM,07/31/2013 12:00:00 AM,CoM,4624,3962
Park Services including Waterways,Lease - Marina Rivers - Central Pier,Electricity,Electricity,8365,kWh,11041.7999999999,08/01/2013 12:00:00 AM,08/30/2013 12:00:00 AM,CoM,4832,3533
Park Services including Waterways,Lease - Marina Rivers - Central Pier,Electricity,Electricity,8782,kWh,11592.2399999999,08/31/2013 12:00:00 AM,10/31/2013 12:00:00 AM,CoM,4470,4312
Park Services including Waterways,Lease - Marina Rivers - Central Pier,Electricity,Electricity,8782,kWh,11592.2399999999,11/01/2013 12:00:00 AM,11/30/2013 12:00:00 AM,CoM,4470,4312
Park Services including Waterways,Park - Kings Domain,Electricity,Electricity,619.65,kWh,819.1503586957,06/22/2013 12:00:00 AM,09/21/2013 12:00:00 AM,CoM,619.65,0
Park Services including Waterways,Park - Kings Domain,Electricity,Electricity,647.55,kWh,854.766,09/22/2013 12:00:00 AM,12/21/2013 12:00:00 AM,CoM,647.55,0
Park Services including Waterways,Lease - Marina Ye,Electricity,Electricity,13016.79,kWh,17182.1628,07/01/2013 12:00:00 AM,07/31/2013 12:00:00 AM,CoM,6207.43,6809.36
Park Services including Waterways,Lease - Marina Ye,Electricity,Electricity,12200,kWh,16103.9999999999,08/01/2013 12:00:00 AM,08/31/2013 12:00:00 AM,CoM,6000,6200
Park Services including Waterways,Lease - Marina Ye,Electricity,Electricity,10485.69,kWh,13841.1108,09/01/2013 12:00:00 AM,09/30/2013 12:00:00 AM,CoM,4700.29,5785.4
Park Services including Waterways,Lease - Marina Ye,Electricity,Electricity,8723.81,kWh,11515.4292,10/01/2013 12:00:00 AM,10/31/2013 12:00:00 AM,CoM,4156.43,4567.38
Park Services including Waterways,Lease - Marina Ye,Electricity,Electricity,7812.36,kWh,10312.3152,11/01/2013 12:00:00 AM,11/30/2013 12:00:00 AM,CoM,3523.69,4288.67
Park Services including Waterways,Lease - Marina Ye,Electricity,Electricity,8567.88,kWh,11309.6016,12/01/2013 12:00:00 AM,12/31/2013 12:00:00 AM,CoM,4029.96,4537.92
Park Services including Waterways,Lease - Marina Ye,Electricity,Electricity,5138.47,kWh,6782.7804,01/01/2014 12:00:00 AM,01/19/2014 12:00:00 AM,CoM,2344.88,2793.59
Park Services including Waterways,Lease - Marina Ye,Electricity,Electricity,3389.68,kWh,4474.3776,12/31/2013 12:00:00 AM,01/31/2014 12:00:00 AM,CoM,1939.25,1450.43
Park Services including Waterways,Lease - Marina Ye,Electricity,Electricity,9034.41,kWh,11925.4212,02/01/2014 12:00:00 AM,02/28/2014 12:00:00 AM,CoM,3962.99,5071.42
Park Services including Waterways,Park - Shrine,Electricity,Electricity,2085,kWh,2758.1571428571,06/27/2013 12:00:00 AM,07/24/2013 12:00:00 AM,CoM,1089,996
